67,67,67,67,67,67,67,54,54,54,54,54,54,54,67,67,67,67,67,67,67,54,54,54,54,54,54,54,67,67,67,67,67,67,67,54,54,54,54,54,54,54,67,67,67,67,67,67,67,54,54,54,54,54,54,54,67,67,67,67,67,67,67,67,67,67,67,67,68,69,67,67,67,67,67,67,67,67,67,67,67,67,67,83,69,67,67,67,67,67,67,67,67,67,67,67,67,67,83,69,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
68,68,68,68,68,68,68,55,55,55,55,55,55,55,68,68,68,68,68,68,68,55,55,55,55,55,55,55,68,68,68,68,68,68,68,55,55,55,55,55,55,55,68,68,68,68,68,68,68,55,55,55,55,55,55,55,68,68,68,68,68,68,68,68,68,68,68,68,68,69,68,68,68,68,68,68,68,68,68,68,68,68,68,68,84,68,68,68,68,68,68,68,68,68,68,68,68,68,68,84,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
56,56,56,56,56,56,56,71,71,71,71,71,71,71,56,56,56,56,56,56,56,71,71,71,71,71,71,71,56,56,56,56,56,56,56,71,71,71,71,71,71,71,56,56,56,56,56,56,56,71,71,71,71,71,71,71,56,56,56,56,56,56,56,71,71,71,71,71,71,71,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,85,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
57,57,57,57,57,57,57,72,72,72,72,72,72,72,57,57,57,57,57,57,57,72,72,72,72,72,72,72,57,57,57,57,57,57,57,72,72,72,72,72,72,72,57,57,57,57,57,57,57,72,72,72,72,72,72,72,57,57,57,57,57,57,57,72,72,72,72,72,72,72,70,71,72,72,72,72,72,72,72,72,72,72,72,72,72,70,86,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
58,58,58,58,58,58,58,73,73,73,73,73,73,73,58,58,58,58,58,58,58,73,73,73,73,73,73,73,58,58,58,58,58,58,58,73,73,73,73,73,73,73,58,58,58,58,58,58,58,73,73,73,73,73,73,73,58,58,58,58,58,58,58,73,73,73,73,73,73,73,71,71,72,73,73,73,73,73,73,73,73,73,73,73,73,71,71,87,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
59,59,59,59,59,59,59,74,74,74,74,74,74,74,59,59,59,59,59,59,59,74,74,74,74,74,74,74,59,59,59,59,59,59,59,74,74,74,74,74,74,74,59,59,59,59,59,59,59,74,74,74,74,74,74,74,59,59,59,59,59,59,59,74,74,74,74,74,74,74,72,72,72,73,74,74,74,74,74,74,74,74,74,74,74,72,72,72,88,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
60,60,60,60,60,60,60,75,75,75,75,75,75,75,60,60,60,60,60,60,60,75,75,75,75,75,75,75,60,60,60,60,60,60,60,75,75,75,75,75,75,75,60,60,60,60,60,60,60,75,75,75,75,75,75,75,60,60,60,60,60,60,60,75,75,75,75,75,75,75,73,73,73,73,74,75,75,75,75,75,75,75,75,75,75,73,73,73,73,89,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
61,61,61,61,61,61,61,76,76,76,76,76,76,76,61,61,61,61,61,61,61,76,76,76,76,76,76,76,61,61,61,61,61,61,61,76,76,76,76,76,76,76,61,61,61,61,61,61,61,76,76,76,76,76,76,76,61,61,61,61,61,61,61,76,76,76,76,76,76,76,74,74,74,74,74,75,76,76,76,76,76,76,76,76,76,74,74,74,74,74,90,76,76,76,76,76,76,76,76,76,90,76,76,76,76,90,90,90,90,90,90,76,76,76,76,76,76,76,76,76,90,90,90,90,90,90,76,76,76,76,76,76,76,76,76,90,90,90,90,90,90,76,76,76,76,76,76,76,76,90,90,90,90,90,90,76,76,76,76,76,76,76,76,90,90,90,90,90,90,76,76,76,76,76,76,76,76,90,90,90,90,90,90,76,76,76,76,76,76,76,76,90,90,90,90,90,90,76,76,76,76,76,76,76,76
62,62,62,62,62,62,62,77,77,77,77,77,77,77,62,62,62,62,62,62,62,77,77,77,77,77,77,77,62,62,62,62,62,62,62,77,77,77,77,77,77,77,62,62,62,62,62,62,62,77,77,77,77,77,77,77,62,62,62,62,62,62,62,77,77,77,77,77,77,77,75,75,75,75,75,75,76,77,77,77,77,77,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77,77,75,91,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77,75,75,75,75,75,75,91,77,77,77,77,77,77,77
76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,77,78,78,78,78,78,78,78,76,76,76,76,76,76,76,92,78,78,78,78,78,78,78,76,76,92,78,78,76,76,76,76,76,76,76,92,78,78,78,78,78,78,78,76,76,76,76,76,76,76,92,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78,76,76,76,76,76,76,76,78,78,78,78,78,78,78
77,77,77,77,77,77,77,63,63,63,63,63,63,63,77,77,77,77,77,77,77,63,63,63,63,63,63,63,77,77,77,77,77,77,77,63,63,63,63,63,63,63,77,77,77,77,77,77,77,63,63,63,63,63,63,63,77,77,77,77,77,77,77,63,63,63,63,63,63,63,77,77,77,77,77,77,77,77,78,79,79,79,79,79,79,77,77,77,77,77,77,77,77,93,79,79,79,79,79,79,77,77,77,93,79,77,77,77,77,77,77,77,77,93,79,79,79,79,79,79,77,77,77,77,77,77,77,77,93,79,79,79,79,79,79,77,77,77,77,77,77,77,93,79,79,79,79,79,79,77,77,77,77,77,77,77,93,79,79,79,79,79,79,77,77,77,77,77,77,77,93,79,79,79,79,79,79,77,77,77,77,77,77,77,93,79,79,79,79,79,79,77,77,77,77,77,77,77,93,79,79,79,79,79,79
78,78,78,78,78,78,78,64,64,64,64,64,64,64,78,78,78,78,78,78,78,64,64,64,64,64,64,64,78,78,78,78,78,78,78,64,64,64,64,64,64,64,78,78,78,78,78,78,78,64,64,64,64,64,64,64,78,78,78,78,78,78,78,64,64,64,64,64,64,64,78,78,78,78,78,78,78,78,78,79,80,80,80,80,80,78,78,78,78,78,78,78,78,78,94,80,80,80,80,80,78,78,78,78,94,78,78,78,78,78,78,78,78,78,94,94,94,94,94,94,78,78,78,78,78,78,78,78,78,94,94,94,94,94,94,78,78,78,78,78,78,78,78,94,94,94,94,94,94,78,78,78,78,78,78,78,78,94,94,94,94,94,94,78,78,78,78,78,78,78,78,94,94,94,94,94,94,78,78,78,78,78,78,78,78,94,94,94,94,94,94,78,78,78,78,78,78,78,78,94,94,94,94,94,94
79,79,79,79,79,79,79,65,65,65,65,65,65,65,79,79,79,79,79,79,79,65,65,65,65,65,65,65,79,79,79,79,79,79,79,65,65,65,65,65,65,65,79,79,79,79,79,79,79,65,65,65,65,65,65,65,79,79,79,79,79,79,79,65,65,65,65,65,65,65,79,79,79,79,79,79,79,79,79,79,80,81,81,81,81,79,79,79,79,79,79,79,79,79,79,95,81,81,81,81,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
80,80,80,80,80,80,80,66,66,66,66,66,66,66,80,80,80,80,80,80,80,66,66,66,66,66,66,66,80,80,80,80,80,80,80,66,66,66,66,66,66,66,80,80,80,80,80,80,80,66,66,66,66,66,66,66,80,80,80,80,80,80,80,66,66,66,66,66,66,66,80,80,80,80,80,80,80,80,80,80,80,81,82,82,82,80,80,80,80,80,80,80,80,80,80,80,96,82,82,82,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
81,81,81,81,81,81,81,67,67,67,67,67,67,67,81,81,81,81,81,81,81,67,67,67,67,67,67,67,81,81,81,81,81,81,81,67,67,67,67,67,67,67,81,81,81,81,81,81,81,67,67,67,67,67,67,67,81,81,81,81,81,81,81,67,67,67,67,67,67,67,81,81,81,81,81,81,81,81,81,81,81,81,82,83,83,81,81,81,81,81,81,81,81,81,81,81,81,97,83,83,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
82,82,82,82,82,82,82,68,68,68,68,68,68,68,82,82,82,82,82,82,82,68,68,68,68,68,68,68,82,82,82,82,82,82,82,68,68,68,68,68,68,68,82,82,82,82,82,82,82,68,68,68,68,68,68,68,82,82,82,82,82,82,82,68,68,68,68,68,68,68,82,82,82,82,82,82,82,82,82,82,82,82,82,83,84,82,82,82,82,82,82,82,82,82,82,82,82,82,98,84,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
83,83,83,83,83,83,83,69,69,69,69,69,69,69,83,83,83,83,83,83,83,69,69,69,69,69,69,69,83,83,83,83,83,83,83,69,69,69,69,69,69,69,83,83,83,83,83,83,83,69,69,69,69,69,69,69,83,83,83,83,83,83,83,69,69,69,69,69,69,69,83,83,83,83,83,83,83,83,83,83,83,83,83,83,84,83,83,83,83,83,83,83,83,83,83,83,83,83,83,99,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,85,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,85,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,86,86,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,87,87,87,88,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,88,88,88,88,89,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,89,89,89,89,89,90,91,91,91,91,91,91,91,91,91,100,91,91,91,91,100,100,100,100,100,100,91,91,91,91,91,91,91,91,91,100,100,100,100,100,100,91,91,91,91,91,91,91,91,91,100,100,100,100,100,100,91,91,91,91,91,91,91,91,100,100,100,100,100,100,91,91,91,91,91,91,91,91,100,100,100,100,100,100,91,91,91,91,91,91,91,91,100,100,100,100,100,100,91,91,91,91,91,91,91,91,100,100,100,100,100,100,91,91,91,91,91,91,91,91
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,90,90,90,90,90,90,91,92,92,92,92,92,92,92,92,90,101,92,92,92,90,90,90,90,90,90,101,92,92,92,92,92,92,92,92,90,90,90,90,90,90,101,92,92,92,92,92,92,92,92,90,90,90,90,90,90,101,92,92,92,92,92,92,92,90,90,90,90,90,90,101,92,92,92,92,92,92,92,90,90,90,90,90,90,101,92,92,92,92,92,92,92,90,90,90,90,90,90,101,92,92,92,92,92,92,92,90,90,90,90,90,90,101,92,92,92,92,92,92,92
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,91,91,91,91,91,91,91,92,93,93,93,93,93,93,93,91,91,102,93,93,91,91,91,91,91,91,91,102,93,93,93,93,93,93,93,91,91,91,91,91,91,91,102,93,93,93,93,93,93,93,91,91,91,91,91,91,91,93,93,93,93,93,93,93,91,91,91,91,91,91,91,93,93,93,93,93,93,93,91,91,91,91,91,91,91,93,93,93,93,93,93,93,91,91,91,91,91,91,91,93,93,93,93,93,93,93,91,91,91,91,91,91,91,93,93,93,93,93,93,93
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,92,92,92,92,92,92,92,92,93,94,94,94,94,94,94,92,92,92,103,94,92,92,92,92,92,92,92,92,103,94,94,94,94,94,94,92,92,92,92,92,92,92,92,103,94,94,94,94,94,94,92,92,92,92,92,92,92,103,94,94,94,94,94,94,92,92,92,92,92,92,92,103,94,94,94,94,94,94,92,92,92,92,92,92,92,103,94,94,94,94,94,94,92,92,92,92,92,92,92,103,94,94,94,94,94,94,92,92,92,92,92,92,92,103,94,94,94,94,94,94
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,93,93,93,93,93,93,93,93,93,94,95,95,95,95,95,93,93,93,93,104,93,93,93,93,93,93,93,93,93,104,104,104,104,104,104,93,93,93,93,93,93,93,93,93,104,104,104,104,104,104,93,93,93,93,93,93,93,93,104,104,104,104,104,104,93,93,93,93,93,93,93,93,104,104,104,104,104,104,93,93,93,93,93,93,93,93,104,104,104,104,104,104,93,93,93,93,93,93,93,93,104,104,104,104,104,104,93,93,93,93,93,93,93,93,104,104,104,104,104,104
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,94,94,94,94,94,94,94,94,94,94,95,96,96,96,96,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,95,95,95,95,95,95,95,95,95,95,95,96,97,97,97,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,96,96,96,96,96,96,96,96,96,96,96,96,97,98,98,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,97,97,97,97,97,97,97,97,97,97,97,97,97,98,99,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,100,101,101,101,101,110,110,110,110,110,110,101,101,101,101,101,101,101,101,101,110,110,110,110,110,110,101,101,101,101,101,101,101,101,101,110,110,110,110,110,110,101,101,101,101,101,101,101,101,110,110,110,110,110,110,101,101,101,101,101,101,101,101,110,110,110,110,110,110,101,101,101,101,101,101,101,101,110,110,110,110,110,110,101,101,101,101,101,101,101,101,110,110,110,110,110,110,101,101,101,101,101,101,101,101
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,100,101,102,102,102,100,100,100,100,100,100,111,102,102,102,102,102,102,102,102,100,100,100,100,100,100,111,102,102,102,102,102,102,102,102,100,100,100,100,100,100,111,102,102,102,102,102,102,102,100,100,100,100,100,100,111,102,102,102,102,102,102,102,100,100,100,100,100,100,111,102,102,102,102,102,102,102,100,100,100,100,100,100,111,102,102,102,102,102,102,102,100,100,100,100,100,100,111,102,102,102,102,102,102,102
